PMID	title	abstract
11388666	E2F-1 induced apoptosis.	Members of the E2F family of transcription factors play an important role in regulating the cell cycle, and their activity is often perturbed during the development of human malignancies. More recent work has shown that E2F-1 regulates apoptosis as well as proliferation, in part by stabilizing the p53 tumor suppressor, an important mediator of apoptosis. This has led to the suggestion that E2F-1 may function as a tumor surveillance mechanism, detecting aberrant proliferation and engaging apoptotic pathways to protect the organism from developing tumors.
11259393	Increased DNA alterations in atherosclerotic lesions of individuals lacking the GSTM1 genotype.	Reduced glutathione (GSH) plays a critical role as an intracellular defense system providing detoxification of a broad spectrum of reactive species and their excretion as water-soluble conjugates. Conjugation of GSH with electrophiles is catalyzed by GSH S-transferases (GST), which constitute a broad family of phase II isoenzymes. Two of the GST encoding genes, GSTM1 (mu) and GSTT1 (theta), have a null genotype due to their homozygous deletion that results in lack of active protein. Polymorphisms within GSTT1 and especially GSTM1 have often been associated with cancer in various organs as well as with elevated levels of DNA adducts in various cell types. We recently demonstrated that DNA adducts are consistently detectable in smooth muscle cells (SMC) of human abdominal aorta affected by atherosclerotic lesions. Here we provide evidence that levels of adducts to SMC DNA from atherosclerotic lesions are consistently increased in individuals having the null GSTM1 genotype, whereas no association was established with the GSTT1 polymorphism. The influence of GSTM1 deletion was better expressed in never-smokers and ex-smokers than in current smokers. These findings bear relevance to the epidemiology of atherosclerosis and suggest that metabolic polymorphisms may contribute to the interindividual variability in susceptibility not only to carcinogens, but also to DNA binding atherogens.
12943735	Regulation of differential COUP-TF-coregulator interactions in adrenal cortical steroidogenesis.	Hyperfunctioning adrenocortical adenomas produce excessive amounts of various corticosteroids due to dysregulated expression of steroidogenic enzymes. Since no genetic mutations in steroidogenic enzyme genes have been identified as yet, the dysregulated expression at the transcription level may be crucial. Chicken ovalbumin upstream promoter-transcription factors (COUP-TFs) and steroidogenic factor-1 (SF-1) play key roles in the transcriptional regulation of steroidogenic P450 genes. Transfection studies showed that SF-1 activated and COUP-TFs repressed the transcription of bovine CYP17 gene promoter from the CRS2 element in a mutually exclusive manner in Y-1 cells. The results indicate that COUP-TFs negatively regulate the transcriptional activity of SF-1, a steroidogenic cell-specific activator of various steroidogenic P450 genes. Expression of both COUP-TFI and COUP-TFII was significantly decreased in the cortisol-producing adenomas, in which CYP17 was drastically overexpressed, indicating that decreased expression of COUP-TFs play a key role in overexpression of CYP17 in this type of tumors. We then screened for COUP-TFI-interacting proteins from a cortisol-producing adenoma cDNA library using a yeast two-hybrid system and identified a novel RING finger-containing protein which can function as a coregulator for COUP-TFI. Notably, COUP-TFI activated rather than repressed several target genes including the human CYP11B2 gene promoter, the results of which were opposite to those of the CYP17 promoter. The bifunctional activities of COUP-TFI may be derived from the promoter context and our newly identified COUP-TFI coregulator.
10998441	Expression analysis of RET and the GDNF/GFRalpha-1 and NTN/GFRalpha-2 ligand complexes in pheochromocytomas and paragangliomas.	Pheochromocytoma and its extra-adrenal counterpart paraganglioma are rare catecholamine producing tumors which usually occur sporadically but may also be a part of neuroendocrine tumor syndromes such as multiple endocrine neoplasia type 2A (MEN 2A). Activating mutations of the RET proto-oncogene which is the underlying cause of MEN 2A, is also seen in approximately 10% of sporadic pheochromocytomas. Glial cell line derived neurotrophic factor (GDNF) and neurturin (NTN) have been shown to function as independent ligands to RET, binding in a complex with the membrane-bound receptors GFRalpha-1 and GFRalpha-2 respectively. Here we have investigated the mRNA expression of RET and its ligand complexes, GDNF/GFRalpha-1 and NTN/GFRalpha-2, in a panel of pheochromocytomas and paragangliomas using mRNA in situ hybridization. RET expression was evident in normal adrenal medulla, and in 13/15 pheochromocytomas, including 5/5 MEN 2A associated tumors, but only in 1/10 paragangliomas. The frequent expression of RET in the pheochromocytomas suggest that this gene might be involved in the tumorigenesis. However, no expression of GDNF/GFRalpha-1 or NTN/GFRalpha-2 could be detected in any of the 25 tumors analyzed, suggesting that these ligand complexes are not important in the development of pheochromocytoma or paraganglioma.
9400016	Neuronal nicotinic acetylcholine receptor activation modulates gamma-aminobutyric acid release from CA1 neurons of rat hippocampal slices.	In the present study we investigated electrophysiologically the nicotinic responses of pyramidal neurons and interneurons visualized by infrared-assisted videomicroscopy and fluorescence in the CA1 field of hippocampal slices obtained from 8- to 24-day-old rats. Application of nicotinic agonists to CA1 neurons evoked at least four types of nicotinic responses. Of major interest was the ability of these agonists to induce the release of gamma-aminobutyric acid (GABA) from interneurons. Slowly decaying ACh whole-cell currents and GABA-mediated postsynaptic currents could be recorded from pyramidal neurons and interneurons, whereas fast-decaying nicotinic currents and fast current transients were recorded only from interneurons. Nicotinic responses were sensitive to blockade by d-tubocurarine (10 microM), which indicated that they were mediated by nicotinic acetylcholine receptors (nAChRs). The slowly decaying currents, the postsynaptic currents and the fast current transients were insensitive to blockade by the alpha-7 nAChR-specific antagonist methyllycaconitine (up to 1 microM) or alpha-bungarotoxin (100 nM). On the other hand, the slowly decaying nicotinic currents recorded from the interneurons were blocked by the alpha4beta2 nAChR-specific antagonist dihydro-beta-erythroidine, and the fast-desensitizing nicotinic currents were evoked by the alpha-7 nAChR-specific agonist choline. In experimental conditions similar to those used to record nicotinic responses from neurons in slice (i. e., in the absence of tetrodotoxin), we observed that nicotinic agonists can also induce the release of GABA from hippocampal neurons in culture. In summary, these results provide direct evidence for more than one subtype of functional nAChR in CA1 neurons and suggest that activation of nAChRs present in GABAergic interneurons can evoke inhibitory activity in CA1 pyramidal neurons, thereby modulating processing of information in the hippocampus.
11906979	Preferences for gender of family physician among Canadian European-descent and South-Asian immigrant women.	OBJECTIVE: The aim of this study was to investigate expressed preferences for family physician (FP) gender among Canadian European-descent (CED) and Canadian South-Asian (CSA) immigrant women. METHOD: An 'on-site' survey was conducted in community-based institutions in Toronto in order to determine preferences for the gender of FP under various health care scenarios: overall health care; gender-sensitive examinations; emotional problems; general ailments; and life-threatening conditions. RESULTS: Ninety-four women responded to this survey (CED = 50, CSA = 44), response rate 77.3%. For all health care scenarios, CED and CSA women similarly expressed either a preference for a female FP or no preference. More than two-thirds of women preferred a female FP for gynaecological examinations (CED, 72.9%; CSA, 83.7%) or examinations with private body part exposure (CED, 72%; CSA, 81.8%). For 'emotional problems', half of the women preferred a female FP and the other half had no preference. A similar pattern was observed for 'overall health care', with some shift to female physician preference among CSA women (60.5%) compared with CED women (53.2%). For the 'overall health care' scenario, CED and CSA women who preferred a female FP had a higher frequency of seeing female physicians within the last 5 years (CED, P < or = 0.01; CSA, P < or = 0.05), and attributed 'positive' social skills more to female physicians (CED, P < or = 0.01; CSA, P < or = 0.01) compared with women with no preference for the gender of the FP. Yet, CED women with a female FP preference were more likely to have a concurrent female FP (P < or = 0.01), and to rate past experiences with female physicians as high (P < or = 0.01) and with male physicians as low (P < or = 0.05) compared with CED women with no preference. In the CSA group, women with a preference for a female FP were more likely to be unemployed (P < or = 0.01) and have low social support (P < or = 0.01). CONCLUSIONS: Despite similar physician gender preference patterns, factors associated with these preferences show some differences between CED and CSA women.
8807576	Cytokine gene expression in the MRL/lpr model of lupus nephritis.	The murine MRL/lpr model of lupus nephritis is characterized by a systemic autoimmune syndrome closely resembling the human disease. The lpr mutation represents a defect in the expression of the apoptosis-signaling Fas antigen gene which causes accelerated autoimmune disease in MRL/ lpr mice and a milder, non-lethal autoimmune syndrome in C57BL6-lpr/lpr mice. The role of cytokines in autoimmune pathogenesis and its relationship with the lpr mutation remains poorly understood. In this study we utilized a RNase protection assay to quantitatively and simultaneously examine the expression of 10 different cytokine genes, namely IL-1 alpha, II-1 beta, IL-2, IL-3, IL-4, IL-5, IL-6, IFN-gamma, TNF-alpha, and TNF-beta in kidney, spleen, liver, and lymph nodes obtained from pre-diseased and diseased lupus-prone MRL/lpr, pre-diseased MRL/+2 and C57BL/6-lpr mice, as well as healthy non-autoimmune C57BL/6 and Balb/c mice. Diseased MRL/lpr mice demonstrated marked and predominant IL-1 beta gene upregulation in kidneys, liver, lymph nodes and spleen. Increased message for both TNF-alpha and IFN-gamma genes was also observed in lymph nodes, and less consistently, in the spleen, and kidneys derived from diseased MRL/lpr mice as compared to pre-diseased MRL/+2 or normal nonautoimmune control mice. Furthermore, a modest increase in the expression of both IL-1 beta and IFN-gamma message was observed in lymphoid organs of pre-diseased MRL/lpr and C57BL/6-lpr mice compared with MRL/+2 and C57BL/6 controls, respectively. Increased IL-1 beta gene expression was associated with the presence of the lpr mutation, was observed during the prediseased stage, and increased during active disease in both male and female mice. In summary, these results demonstrate that generalized up-regulation of IL-1 beta gene expression, in concert with a more limited up-regulation of both TNF-alpha and IFN-gamma expression, are prominent features of the autoimmune syndrome in the MRL/lpr model of SLE and may contribute to the disease-accelerating effect of the lpr mutation.
8976607	Identifying and distinguishing sibling species in the Tetrahymena pyriformis complex (Ciliophora, Oligohymenophorea) using PCR/RFLP analysis of nuclear ribosomal DNA.	We describe a riboprinting strategy for identifying and distinguishing among sibling species in the Tetrahymena pyriformis complex. It involves use of the polymerase chain reaction to amplify a large segment of the nuclear ribosomal DNA and internal transcribed spacers, and digestion of this DNA with restriction enzymes. Unique restriction fragment length patterns or haplotypes were then used to distinguish species into: (1) six taxa that were identifiable to the species level, (2) eight taxa that were separated into four pairs, and (3) a group of eight taxa that were identical to each other. The latter result indicates that a more variable molecule is needed to distinguish the most closely related species in the complex. There was no intraspecific variation between two strains from one species (Tetrahymena thermophila) nor among multiple isolates from another species (Tetrahymena empidokyrea). This approach provides an alternative to traditional techniques for identifying T. pyriformis species that require living reference specimens and/or that reveal high levels of intraspecific variation.
7817779	The importance of family study in the patients with familial adenomatous polyposis.	Familial adenomatous polyposis (FAP) is a well-known autosomal dominant disorder characterized by the formation of multiple adenomatous polyps of the colon. Gardner's syndrome is a variant of familial polyposis coli, and both can be associated with colonic or extracolonic benign and/or malignant tumors. It has been widely recognized that an adenocarcinoma of the colon develops in virtually all cases, usually at an earlier age, if polyps are left untreated. Families of four individuals diagnosed of FAP were surveyed and 56 relatives of the families were examined. Of these 56, 21 had multiple colon polyps, 3 of whom had early-stage adenocarcinomas. We consider that familial survey of FAP individuals can be of considerable benefit for this high-risk population due to the autosomal nature of the disease, allowing diagnosis of an associated cancer at an earlier stage.
7789307	Electron microscopic visualization of insulin translocation into the cytoplasm and nuclei of intact H35 hepatoma cells using covalently linked Nanogold-insulin.	Insulin affects numerous metabolic processes as well as nuclear events such as gene transcription. Our previous ultrastructural and biochemical studies demonstrated insulin accumulation in nuclei of cultured and rapidly proliferating cells, and biochemical evidence suggested that insulin entered the cell cytoplasm before accumulating in the nucleus. The present study was undertaken to develop a covalently linked electron-dense insulin complex that could be used to visualize the intracellular translocation of insulin and confirm that insulin enters the cytoplasm of cells. Insulin was cross-linked to 1.4-nm diameter Nanogold particles. The complex binds to the plasma membrane insulin receptor, is biologically active, and is degraded by cellular insulin-degradative enzymes. Ultrastructural analysis after silver intensification of the gold particles confirmed that insulin internalization culminates in the translocation of some internalized insulin to the cytoplasm and nuclei. When cytoplasmic insulin-degrading enzyme (IDE) activity was inhibited with 1,10-phenanthroline, an increase in the number of cytoplasmic and nuclear Nanogold-insulin particles was observed. The results of this and previous studies suggest that 1) the translocation of insulin to the cytoplasm, 2) the regulation of insulin degradation in the cytoplasm by IDE, 3) the possible interaction of insulin with cytoplasmic proteins other than IDE, and 4) the subsequent accumulation of intact insulin or insulin complexed with cytoplasmic proteins in nuclei may play a role in insulin's regulation of gene transcription and cell proliferation.
11023838	Purified recombinant insulin-degrading enzyme degrades amyloid beta-protein but does not promote its oligomerization.	Amyloid beta-protein (Abeta) has been implicated as an early and essential factor in the pathogenesis of Alzheimer's disease. Although its cellular production has been studied extensively, little is known about Abeta clearance. Recently, insulin-degrading enzyme (IDE), a 110-kDa metalloendopeptidase, was found to degrade both endogenously secreted and synthetic Abeta peptides. Surprisingly, IDE-mediated proteolysis of [(125)I]Abeta(1-40) in microglial cell-culture media was accompanied by the formation of (125)I-labelled peptides with higher apparent molecular masses, raising the possibility that the degradation products act as 'seeds' for Abeta oligomerization. To directly address the role of IDE in Abeta degradation and oligomerization, we investigated the action of purified recombinant wild-type and catalytically inactive IDEs. Our data demonstrate that (i) IDE alone is sufficient to cleave purified Abeta that is either unlabelled, iodinated or (35)S-labelled; (ii) the initial cleavage sites are His(14)-Gln(15), Phe(19)-Phe(20) and Phe(20)-Ala(21); and (iii) incubation of IDE with [(125)I]Abeta, but not with [(35)S]-Abeta, leads to the formation of slower migrating species on gels. Since iodination labels N-terminal fragments of Abeta, and (35)S labels C-terminal products, we analysed unlabelled synthetic fragments of Abeta and determined that only the N-terminal fragments migrate with anomalously high molecular mass. These results indicate that IDE alone is sufficient to degrade Abeta at specific sites, and that its degradation products do not promote oligomerization of the intact Abeta peptide.
12543071	Visualizing RNA molecules inside the nucleus of living cells.	Fluorescence in situ hybridization is a widely used technique in cell biology providing insight into the spatial organization of specific RNA transcripts in the cell nucleus. However, to further investigate the dynamics of the transcription process and the transport rates of RNAs through the nucleus, RNAs need to be visualized and tracked in the living cell. In past years, various methods have been developed with the aim of tagging specific RNAs with a fluorescent moiety without interfering with cell vitality. These methods include the delivery of probes into a living cell, the in vivo hybridization of fluorescent oligonucleotide probes to endogenous RNAs, and the microscopic imaging of the tagged RNAs in living cells. In this article, we review a number of methods for tagging and visualizing endogenous RNAs in living cells. In addition, a protocol is described that allows detection of various RNA types using fluorochrome-labeled 2(')-O-methyl oligoribonucleotide (2(')-OMe RNA) probes. Compared with conventional oligodeoxynucleotide probes, 2(')-OMe RNA probes are not degraded by nucleases, form stable hybrids with structured RNAs, and do not interfere with cell vitality.
9014232	No association between c-fos gene polymorphisms and sporadic Alzheimer's disease.	Although ApoE epsilon 4 is a major risk factor for sporadic Alzheimer's disease (AD), 20-30% of sporadic AD patients do not have this allele. This indicates that other risk factors are involved in the pathogenesis of sporadic AD. Studies of the genetic association between AD and polymorphisms in the c-fos gene, a candidate gene for AD, were conducted. The polymorphisms of DsaI in exon 2 and Sau3 AI in intron 2 were examined in 89 patients diagnosed as sporadic cases of probable AD clinically and radiologically according to the NINCDS-ADRDA criteria. This was also undertaken in 96 controls. There was no significant difference between the groups in allele frequencies or genotype counts. Although c-fos gene as a locus conferring susceptibility to sporadic AD cannot be ruled out, these data could not support the hypothesis that a c-fos allele should be another risk factor for sporadic AD.
10748548	[Distribution of causes of death in communities with different urbanization levels].	The aim of the present work was to compare mortality data during 1980-94 (24 causes of death for males and 25 for females) in populations living in municipalities with different urbanization levels of seven Italian regions (Piemonte, Lombardia, Emilia Romagna, Marche, Lazio, Campania and Sicilia). Urbanization levels were established following the classification of the Italian Institute of Statistics (ISTAT, Classificazione dei comuni secondo le caratteristiche urbane e rurali, 1986). A quite uniform configuration of causes of death with characteristic excesses in the urban environment was evident. The only exception was represented by the male population in Lombardia, probably due to the prevalence of occupational exposure. The urban excesses included: all tumors (also for the population < 64 year old), trachea, bronchi and lung tumors (also < 64 year old people), colorectal cancer, bladder cancer, male liver cancer and female breast cancer. Mortality due to stomach cancer and, only in males, to larynx cancer was lower in urban than in the other types areas, except the Southern regions. Concerning some non tumoral pathologies a more dyshomogeneous situation was observed, with a prevalence of urban defects in Piemonte and Lombardia, of urban excesses in the Southern regions and of both excesses and defects in Emilia Romagna and the Central regions. The "semi-rural" and "rural" types municipalities resulted quite similar, with the exception of Campania and Lazio. In fact, in these two regions a greater association with stomach cancer and lower mortality for all other tumors compared to the urban and, at a lesser extent, to the semi-urban municipalities was found. However, the lower tumor mortality was partly balanced by some other causes of death, again with the exception of Campania and at a lesser extent of Sicilia. On the basis of the causes of death comparisons, the semi-urban municipalities seem to represent a transition type between the urban and the rural ones.
12388617	Dopamine modulates the response of the human amygdala: a study in Parkinson's disease.	In addition to classic motor signs and symptoms, Parkinson's disease (PD) is characterized by neuropsychological and emotional deficits, including a blunted emotional response. In the present study, we explored both the neural basis of abnormal emotional behavior in PD and the physiological effects of dopaminergic therapy on the response of the amygdala, a central structure in emotion processing. PD patients and matched normal controls (NCs) were studied with blood oxygenation level-dependent functional magnetic resonance imaging during a paradigm that involved perceptual processing of fearful stimuli. PD patients were studied twice, once during a relatively hypodopaminergic state (i.e., > or =12 hr after their last dose of dopamimetic treatment) and again during a dopamine-replete state. The imaging data revealed a robust bilateral amygdala response in NCs that was absent in PD patients during the hypodopaminergic state. Dopamine repletion partially restored this response in PD patients. Our results demonstrate an abnormal amygdala response in PD that may underlie the emotional deficits accompanying the disease. Furthermore, consistent with findings in experimental animal paradigms, our results provide in vivo evidence of the role of dopamine in modulating the response of the amygdala to sensory information in human subjects.
11479207	Aberrant methylation and simian virus 40 tag sequences in malignant mesothelioma.	Aberrant promoter methylation and resultant silencing of several genes plays an important role in the pathogenesis of many tumor types. We compared the methylation profile of 66 malignant mesotheliomas (MMs) and 40 lung adenocarcinomas using methylation-specific PCR for seven genes frequently methylated in lung cancer. We also compared the methylation frequencies of these genes as well as the methylation index, a reflection of all of the gene frequencies, with the presence of SV40 large T-antigen (Tag) sequences, histological subtype, and patient survival. Our major findings are: (a) with the exception of the RASSF1A promoter of the RASSF1 gene, frequencies of aberrant methylation were significantly lower in MMs than in adenocarcinomas; (b) the frequency of RASSF1A aberrant methylation and the value of the methylation index were significantly higher in SV40 sequence positive MM than in negative MM; and (c) the methylation index was higher in epithelial MM than in sarcomatous/mixed MM. Our results demonstrate a relationship between SV40 and aberrant methylation in MMs.
12578942	Sporadic Creutzfeldt-Jakob disease with MM1-type prion protein and plaques.	The authors report a 75-year-old woman with atypical sporadic Creutzfeldt-Jakob disease (CJD) characterized by MM1-type prion protein (PrP) (methionine homozygosity at codon 129 in the PrP gene and type-1 protease-resistant PrP) and PrP plaques. This patient is the first case of sporadic CJD with plaque-forming MM1-type PrP, suggesting either a shared prion strain with the plaque-forming subset of dural graft-associated CJD or shared host genetic factors that are unrelated to the PrP genotype.
9009165	Human ovarian-carcinoma cell lines express IL-4 and IL-13 receptors: comparison between IL-4- and IL-13-induced signal transduction.	We have reported that human ovarian-carcinoma cell lines express high-affinity IL-4 receptor. Since IL-4R has been hypothesized to share a chain with IL-13R, we investigated whether ovarian cancer cells express IL-13 receptor. In the present study, we report that the ovarian-carcinoma cell lines IGROV-1 and PA-1 express varying numbers of high-affinity IL-13 receptors. Furthermore, IL-13 inhibited the binding of IL-4 on both ovarian-carcinoma cell lines, while IL-4 did not inhibit IL-13 binding on IGROV-1 cell line. IL-13 and IL-4 induced the phosphorylation of JAK1, JAK2 and Tyk2 Janus kinases in PA-1 cells. In contrast, JAK3 tyrosine kinase was expressed in PA-1 cells, but IL-4 or IL-13 did not augment its phosphorylation. In IGROV-1 cells, Tyk2 was constitutively phosphorylated and this phosphorylation was augmented by IL-4 or IL-13. JAK1 and JAK2 but not JAK3 were expressed but only JAK2 was faintly phosphorylated in response to either IL-13 or IL-4 respectively. IRS (insulin-receptor substrate)-1 and IRS-2 were also phosphorylated constitutively in both ovarian cancer cell lines examined, but only the phosphorylation of IRS-1 was augmented in response to IL-4 or IL-13. STAT6 was phosphorylated and activated in response to IL-4 and IL-13 in all cell lines examined. Our results demonstrate that ovarian cancer cell lines may express 2 types of IL-13R and the IL-13- or IL-4-induced signaling patterns may be slightly different in each type of receptor.
8927950	[Multiple sclerosis: therapy with recombinant beta-1b interferon: initial results with 30 multiple sclerosis patients in northwest Switzerland].	Recombinant interferon beta-1b has been registered with the Swiss health authorities since August 1995. Due to a special arrangement with health insurances it has been possible to prescribe this medication since spring 1995. We report on our experience with the first 30 consecutively treated multiple sclerosis patients. Indication, adverse event profile and clinical response to treatment are described. The most common side effects were local injection site reactions (63%), influenza-like symptoms (50%) and fatigue (33%). As compared to the prestudy period we observed a 49% reduction in the exacerbation rate. Compliance was excellent, possibly due to strict selection and extensive information about possible effects and side effects.
8728952	[Evaluation of acute flaccid paralysis (AFP) surveillance system in 1994].	Increased by 40.2% compared with 1993, 3142 acute flaccidparalysis cases were reported from AFP surveillance system in 1994. A total number of 1297 counties had AFP cases reported, accounting for 45.1% of total amount of counties. Out of 3142 AFP cases, 307 were confirmed, coming from 225 counties. For children under 15 years old, the reported AFP incidence was 1.1/10(5), non-polio AFP rate was 0.83/10(5), much higher than 0.37/10(5), in 1993. 48.5% of the total AFP cases had double stool specimen taken within 0-14 days after paralysis. 79% AFP cases had been investigated within 48 hours after being reported. Some of the major monitoring indicators of AFP surveillance system were close to the WHO criterion, but the percentage of AFP cases reported within 48 hours of careseeking and AFP cases with follow-up visit after 60-70 days of paralysis were very low. Furthermore, 77.9% of the confirmed cases were diagnosea clinically by residual paralysis, so did the 46.4% of discarded cases. It is in urgent need to increase the percentage of cases classified by laboratory test.
10520943	Course of depression during the initiation of interferon beta-1a treatment for multiple sclerosis.	OBJECTIVE: To examine the hypothesis that increases in depression after initiation of treatment with interferon beta-1a for multiple sclerosis can be explained as representing a return to pretreatment levels of depression. DESIGN: Level of depression in patients with multiple sclerosis was assessed at 3 time points: 2 weeks before initiation of interferon beta-la treatment, at initiation of treatment, and at 2-month follow-up. SETTING: A health maintenance organization. PATIENTS: Fifty-six patients with confirmed relapsing forms of multiple sclerosis. MAIN OUTCOME MEASURE: The depression-dejection scale of the Profile of Mood States. RESULTS: Patients who scored high on the depression measure 2 weeks before the initiation of interferon beta-1a treatment showed significant reduction in depression at the initiation of treatment. However, depression returned nearly to initial levels within 2 months. CONCLUSIONS: These findings suggest that increases in depression after initiation of interferon beta-1a treatment are related to level of depression 2 weeks before initiation of treatment. Physicians should assess history of depression for all patients in whom interferon beta-1a treatment is initiated. Patients with a recent history of depression are at risk for increased depression within 2 months after starting interferon beta-1a treatment, even though they may not be depressed at the time of treatment initiation.
12799033	Leptin as a marker of multiple sclerosis activity in patients treated with interferon-beta.	The role of leptin was investigated in relapsing-remitting multiple sclerosis (MS). Control and MS patients showed comparable baseline serum leptin levels. During the first year of IFNbeta-1a treatment, leptin significantly decreased since 2 months after starting therapy in 11 patients who had no relapses. A significant decrease in IL12/IL10 ratio was observed in this group of patients only after 1 year of treatment. An increase of leptin was observed before the first clinical exacerbation in 13 relapsing patients. Leptin may play a pathogenic role in MS and can be a useful marker of disease activity and response to therapy.
11239554	Altered autophosphorylation of the insulin receptor in the ovary of a woman with polycystic ovary syndrome.	OBJECTIVE: To determine whether the tyrosine autophosphorylation of the insulin receptor (IR) in the ovary of a woman with polycystic ovary syndrome (PCOS) was reduced compared to normal. DESIGN: Experimental study. SETTING: Tertiary care medical center. PATIENT(S): One woman with PCOS and one healthy control, both of whom underwent a hysterectomy and bilateral salpingo-oophorectomy. INTERVENTION(S): Plasma membrane fraction of ovarian tissue was isolated, and the IR was purified and concentrated. MAIN OUTCOME MEASURE(S): Western blots of the IR, which had been incubated with and without insulin, were prepared. Colorimetric and chemiluminescent methods were used to detect the presence of the IR beta-subunit and IR tyrosine autophosphorylation, respectively. RESULT(S): The presence of the beta-subunit of the IR was identified in both ovarian samples. The degree of insulin-stimulated IR tyrosine autophosphorylation, reflected by the mean (+/-SD) relative optical density of the 95 kd band, was 4.3-fold higher in the normal ovary compared to the PCOS ovary (0.56 +/- 0.18 optical density vs. 0.13 +/- 0.10 optical density, respectively). CONCLUSION(S): Tyrosine autophosphorylation of the IR may be decreased in the ovaries of women with PCOS, similar to the findings in other tissues. The mechanisms through which insulin acts to produce an excess in ovarian androgen production in the face of a decrease in ovarian IR autophosphorylation remain to be determined.
